player_id,nome,username,idade,data_nascimento,genero,cidade,estado,pais,plataforma,genero_jogo,nivel_jogador,data_criacao_conta,horas_jogadas,numero_sessoes,quantidade_compras,valor_gasto,ultimo_acesso
316,Timothy Bryant,timothy.bryant316,29,1996-10-14,Masculino,Malvern,AL,Estados Unidos,PC,Aventura,100,2012-06-18,5177.9,2835,0,0,2026-01-02
317,Kimberley Lawrence,kimberley.lawrence317,48,1978-08-13,Feminino,Halesworth,ENG,Reino Unido,PlayStation,Luta,27,2010-04-24,655.1,749,24,693.05,2026-07-04
318,Emilio Lombroso,emilio.lombroso318,54,1972-06-15,Masculino,Ostuni,Apulia,Itália,Xbox,Luta,21,2017-12-27,521.2,695,23,848.06,2026-03-17
319,Rosalia Frescobaldi,rosalia.frescobaldi319,30,1996-06-24,Feminino,Orte,62,Itália,PlayStation,Corrida,12,2016-09-22,283.7,183,0,0,2026-03-07
320,Jose Miguel Pablo,jose.miguel.pablo320,19,2007-04-26,Masculino,Yelo,Castille and León,Espanha,PlayStation,Survival,33,2023-07-18,812.5,243,0,0,2025-09-12
321,Jesús Ballesteros,jesus.ballesteros321,41,1985-07-01,Masculino,Nueva Ameyalco,MEX,México,PlayStation,Corrida,1,2023-05-21,8.7,9,1,4.99,2025-11-18
322,Emma Verga,emma.verga322,37,1989-04-23,Feminino,Palagiano,Apulia,Itália,PlayStation,Luta,3,2023-10-02,62.3,71,1,4.99,2025-09-16
323,Maria Júlia Santos,maria.julia.santos323,48,1977-10-12,Feminino,Ivorá,RS,Brasil,PlayStation,Corrida,2,2025-02-18,36.8,37,0,0,2026-02-22
324,Sabrina Gaines,sabrina.gaines324,53,1972-10-04,Feminino,Huntington Station,NY,Estados Unidos,PC,Survival,6,2025-07-27,140.6,58,0,0,2026-01-09
325,Caroline Roskoth,caroline.roskoth325,30,1996-04-07,Feminino,Waldenburg,Saxony,Alemanha,Xbox,Ação,11,2021-08-21,252.6,105,0,0,2025-11-15
326,Marcelo Monteiro,marcelo.monteiro326,34,1992-05-06,Masculino,Paverama,RS,Brasil,PlayStation,Esportes,4,2025-01-13,87.0,133,0,0,2026-04-19
327,Lorena Jimenez,lorena.jimenez327,25,2001-03-10,Feminino,Lekeitio,Basque Country,Espanha,PlayStation,Aventura,24,2018-05-06,589.3,209,0,0,2025-11-22
328,Jesús Pineda,jesus.pineda328,16,2009-12-06,Masculino,Santiago,AGU,México,PC,Estratégia,9,2024-07-04,215.4,209,17,643.57,2026-08-17
329,Cecília Azevedo,cecilia.azevedo329,36,1990-02-11,Feminino,Alagoa,MG,Brasil,PlayStation,FPS,17,2018-05-04,419.4,384,18,618.2,2026-06-09
330,Elfi Pergande,elfi.pergande330,52,1973-12-28,Feminino,Finsing,Bavaria,Alemanha,PC,FPS,26,2018-09-12,633.6,869,3,34.79,2026-05-02
331,Virginia Zamorano,virginia.zamorano331,28,1997-12-14,Feminino,Alcantud,Castille-La Mancha,Espanha,PC,Estratégia,89,2014-09-07,2223.8,808,30,1017.18,2026-07-05
332,Olaf Schwital,olaf.schwital332,44,1982-04-11,Masculino,Niederkassel,North Rhine-Westphalia,Alemanha,PlayStation,Corrida,6,2022-07-21,143.9,218,0,0,2026-08-16
333,Manfred Stumpf,manfred.stumpf333,49,1976-09-07,Masculino,Weisendorf,Bavaria,Alemanha,Xbox,Survival,100,2021-07-11,3005.5,818,13,483.79,2026-07-24
334,Pamela Fernández,pamela.fernandez334,31,1994-10-29,Feminino,Colonia del Sol,BCS,México,Xbox,Simulação,97,2010-07-16,2418.3,966,0,0,2026-06-03
335,Margarita Hentschel,margarita.hentschel335,30,1995-12-05,Feminino,Dietenheim,BW,Alemanha,PlayStation,Esportes,11,2017-05-03,261.6,193,18,588.47,2026-03-14
336,Tracey Nelson,tracey.nelson336,31,1995-05-18,Feminino,Fairville Plateau,NB,Canadá,PC,Estratégia,100,2017-08-07,2765.7,1366,0,0,2025-11-10
337,Henrique Duarte,henrique.duarte337,18,2008-05-04,Masculino,Minador do Negrão,AL,Brasil,Xbox,Corrida,3,2024-12-27,66.7,156,4,104.6,2026-08-30
338,Victoria Tate,victoria.tate338,55,1971-05-06,Feminino,Atlantic Beach,NC,Estados Unidos,PC,MOBA,19,2019-08-12,467.5,253,0,0,2025-11-15
339,Rhonda Gonzalez,rhonda.gonzalez339,24,2001-09-20,Feminino,Glebe,NSW,Austrália,PC,RPG,36,2020-09-05,885.1,837,16,513.67,2025-12-31
340,Carlos Anderson,carlos.anderson340,22,2004-04-23,Masculino,Carthage,TX,Estados Unidos,Xbox,Survival,15,2020-12-15,365.0,86,5,74.68,2026-08-18
341,Agnieszka Adolph,agnieszka.adolph341,54,1972-07-05,Feminino,Burgdorf,Lower Saxony,Alemanha,PC,RPG,74,2017-12-09,1835.3,865,27,832.75,2026-08-03
342,Alessandro Platini,alessandro.platini342,44,1982-07-23,Masculino,Correggio,45,Itália,Xbox,Simulação,42,2014-02-16,1035.2,326,2,99.8,2026-07-20
343,Pietro Martucci,pietro.martucci343,28,1998-01-23,Masculino,San Severo,Apulia,Itália,Xbox,Aventura,98,2012-12-16,2436.0,1229,26,782.76,2026-08-23
344,Mirella Ribeiro,mirella.ribeiro344,36,1989-09-28,Feminino,São Vicente do Sul,RS,Brasil,Xbox,FPS,1,2026-07-13,15.8,12,0,0,2026-08-23
345,Boris Geisler,boris.geisler345,54,1972-02-25,Masculino,Bietigheim-Bissingen,BW,Alemanha,Xbox,Ação,33,2012-05-18,813.3,431,5,209.5,2025-09-01
346,Griselda Casalodi,griselda.casalodi346,31,1995-06-16,Feminino,Andrano,Apulia,Itália,Xbox,Ação,93,2012-11-22,2314.3,1674,0,0,2026-01-03
347,Georgina Salcido,georgina.salcido347,35,1991-02-13,Feminino,San Lorenzo Victoria,OAX,México,PC,MOBA,1,2019-04-16,17.7,9,0,0,2025-10-12
348,Isabella Eckbauer,isabella.eckbauer348,32,1994-02-11,Feminino,Üchtelhausen,Bavaria,Alemanha,PC,RPG,3,2022-05-08,58.9,18,1,19.9,2026-08-07
349,Yolanda Garay,yolanda.garay349,30,1995-12-05,Feminino,Noblejas,Castille-La Mancha,Espanha,PlayStation,Luta,1,2018-04-28,15.7,20,1,29.9,2026-04-03
350,Giovanna Marazzi,giovanna.marazzi350,33,1993-08-22,Feminino,Lierna,Lombardy,Itália,Mobile,MOBA,22,2019-01-12,534.1,354,20,803.09,2025-10-30
351,Genoveva Schuchhardt,genoveva.schuchhardt351,55,1971-07-17,Feminino,Wehr,RP,Alemanha,Xbox,Simulação,16,2024-05-19,382.9,118,0,0,2025-12-05
352,Ignacio Carro,ignacio.carro352,36,1990-07-26,Masculino,Casas de Guijarro,Castille-La Mancha,Espanha,PC,MOBA,18,2017-08-23,443.3,182,17,618.48,2026-05-24
353,Matthew French,matthew.french353,18,2008-02-24,Masculino,Montcalm,MB,Canadá,PC,MOBA,2,2025-10-06,45.2,63,0,0,2026-08-12
354,Guilherme Abreu,guilherme.abreu354,40,1986-01-31,Masculino,Araçás,BA,Brasil,PlayStation,Survival,100,2013-01-06,6773.9,2123,11,323.99,2026-02-18
355,Charles Smith,charles.smith355,36,1990-06-15,Masculino,Bella Vista,CA,Estados Unidos,PlayStation,FPS,6,2020-02-28,145.5,148,12,398.98,2026-06-28
356,Colleen Berger,colleen.berger356,18,2008-08-10,Feminino,Sainte-Marie,QC,Canadá,PC,Estratégia,6,2022-04-15,146.6,69,0,0,2026-03-23
357,Cecília da Paz,cecilia.da.paz357,25,2001-04-25,Feminino,São Miguel do Anta,MG,Brasil,Xbox,Survival,100,2019-12-30,2624.5,641,0,0,2026-07-19
358,Swantje Häring,swantje.haring358,38,1987-12-24,Feminino,Völpke,Saxony-Anhalt,Alemanha,Xbox,Corrida,22,2020-06-15,533.0,702,0,0,2025-11-20
359,Helena Acosta,helena.acosta359,51,1975-02-01,Feminino,Aguaray,A,Argentina,Xbox,RPG,47,2014-08-18,1169.3,359,0,0,2026-02-10
360,Rhonda Collins,rhonda.collins360,55,1971-04-10,Feminino,Artarmon,NSW,Austrália,PlayStation,Aventura,31,2020-11-07,750.1,315,0,0,2026-02-22
361,James Wilson,james.wilson361,37,1989-02-28,Masculino,West Scarborough,ME,Estados Unidos,Xbox,Ação,34,2016-03-22,835.1,608,0,0,2025-12-14
362,Uberto Littizzetto,uberto.littizzetto362,33,1993-05-31,Masculino,San Benedetto del Tronto,The Marches,Itália,PC,Corrida,4,2016-01-18,96.0,117,8,154.38,2026-01-19
363,Roger Roche,roger.roche363,22,2004-01-23,Masculino,Thiverny,HDF,França,Xbox,Esportes,38,2022-07-03,926.8,607,0,0,2026-01-02
364,Raul da Rosa,raul.da.rosa364,26,2000-06-13,Masculino,Cruz das Almas,BA,Brasil,Xbox,Survival,77,2020-01-27,1922.8,551,8,314.29,2026-05-10
365,Nikolaj Rose,nikolaj.rose365,21,2004-12-10,Masculino,Mehrhoog,North Rhine-Westphalia,Alemanha,PC,Aventura,14,2019-03-10,349.9,213,12,353.98,2026-08-10
366,Bernardo Costa,bernardo.costa366,21,2005-02-23,Masculino,Manhumirim,MG,Brasil,PC,Corrida,36,2023-05-23,888.5,555,0,0,2025-09-20
367,Priscilla Legnante,priscilla.legnante367,40,1986-02-19,Feminino,Scomigo,34,Itália,PlayStation,FPS,27,2012-10-18,659.5,1160,22,728.16,2026-06-03
368,Dorothée Bodin,dorothee.bodin368,17,2009-02-28,Feminino,Spézet,Brittany,França,Mobile,MOBA,5,2024-03-04,122.9,144,0,0,2026-03-20
369,Giulietta Maspero,giulietta.maspero369,45,1981-02-27,Feminino,Cerreto Grue,Piedmont,Itália,Mobile,MOBA,22,2021-03-28,530.9,216,3,189.7,2025-12-03
370,Joseph Thomas,joseph.thomas370,34,1992-01-10,Masculino,Wild Rose,AB,Canadá,PC,Aventura,13,2010-03-07,308.9,114,0,0,2025-10-03
371,Melina Camargo,melina.camargo371,33,1992-09-19,Feminino,Lagoa Seca,PB,Brasil,PlayStation,Corrida,3,2021-06-11,62.8,104,0,0,2026-04-06
372,Adolfine Kuhl,adolfine.kuhl372,30,1995-09-28,Feminino,Bad Feilnbach,Bavaria,Alemanha,Xbox,Esportes,100,2018-04-13,2745.3,1422,0,0,2026-06-25
373,Barbara Nunez,barbara.nunez373,49,1977-02-21,Feminino,Egg Harbor City,NJ,Estados Unidos,PlayStation,Aventura,29,2023-12-03,723.6,332,0,0,2026-08-01
374,Adelasia Boitani,adelasia.boitani374,29,1997-04-29,Feminino,Colletorto,67,Itália,Xbox,Aventura,63,2010-07-18,1566.0,1035,0,0,2026-03-28
375,Bella Lima,bella.lima375,35,1990-09-18,Feminino,Patrocínio,MG,Brasil,PlayStation,Aventura,3,2025-03-25,63.1,36,1,39.9,2025-12-26
376,Christopher Henry,christopher.henry376,21,2005-03-31,Masculino,Waynesboro,MS,Estados Unidos,PlayStation,FPS,6,2023-07-24,138.9,71,3,79.79,2026-08-08
377,Zita Kabus,zita.kabus377,55,1970-09-14,Feminino,Schwarzach,BW,Alemanha,Xbox,Simulação,70,2015-02-11,1730.7,669,0,0,2026-05-28
378,Nico Cornejo,nico.cornejo378,26,2000-08-28,Masculino,Renau,Catalonia,Espanha,PC,RPG,100,2020-07-13,3275.6,845,0,0,2026-07-01
379,Teodoro Saldivar,teodoro.saldivar379,24,2001-09-24,Masculino,Azteca,CHP,México,Xbox,Ação,5,2025-08-05,100.2,42,2,89.8,2026-03-16
380,Martha Luevano,martha.luevano380,44,1981-09-20,Feminino,Carrillo Puerto,CHP,México,PC,Estratégia,29,2022-11-15,703.4,241,10,279.18,2026-06-13
381,Jonathan Bell,jonathan.bell381,29,1996-11-09,Masculino,Ames,TX,Estados Unidos,PC,FPS,7,2024-04-26,164.4,106,1,59.9,2025-12-22
382,Victor Hernandez,victor.hernandez382,31,1995-08-24,Masculino,Pont-Saint-Vincent,Grand Est,França,Xbox,Simulação,68,2016-03-30,1682.7,529,26,823.03,2026-04-11
383,Gilbert Marchal,gilbert.marchal383,28,1997-09-29,Masculino,Chilleurs-aux-Bois,CVL,França,PC,Esportes,12,2019-08-12,296.4,294,2,9.98,2026-06-22
384,Maria Julia Sá,maria.julia.sa384,45,1981-07-29,Feminino,Salvaterra,PA,Brasil,PlayStation,Luta,6,2017-07-12,145.3,343,12,488.8,2026-05-22
385,Alexandre Deschamps,alexandre.deschamps385,27,1999-08-01,Masculino,Saint-Jean-de-Monts,Pays de la Loire,França,PlayStation,Luta,6,2014-04-21,132.9,179,0,0,2026-02-24
386,Sara Kelley,sara.kelley386,34,1991-09-16,Feminino,Waramanga,ACT,Austrália,PC,Ação,20,2015-07-17,490.6,247,0,0,2025-12-04
387,Alejandra Wallace,alejandra.wallace387,20,2006-03-06,Feminino,Mount Crosby,QLD,Austrália,PC,Luta,1,2025-08-29,23.8,21,2,99.8,2026-05-19
388,Isidoro Manzano,isidoro.manzano388,54,1972-06-01,Masculino,Serrejón,EX,Espanha,PC,Estratégia,2,2022-10-21,25.4,16,0,0,2026-08-26
389,Micheal Hicks,micheal.hicks389,37,1988-10-24,Masculino,Avoca,MI,Estados Unidos,PC,MOBA,47,2021-10-24,1157.5,537,0,0,2026-01-02
390,Elizabeth Jordan,elizabeth.jordan390,55,1970-09-18,Feminino,Wolfeboro,NH,Estados Unidos,Xbox,Luta,1,2023-11-23,18.8,17,1,39.9,2026-07-07
391,Stephanie Robinson,stephanie.robinson391,51,1975-01-06,Feminino,Northwest Harwich,MA,Estados Unidos,PC,Ação,18,2023-12-06,431.4,192,13,483.79,2026-01-08
392,Margot Dupont,margot.dupont392,41,1985-04-11,Feminino,Pannes,CVL,França,PC,Luta,11,2015-12-11,264.0,422,0,0,2026-06-11
393,Gabrielle Pierre,gabrielle.pierre393,30,1996-01-27,Feminino,Plouezoc'h,Brittany,França,PC,Aventura,2,2023-03-03,37.8,16,0,0,2026-04-12
394,Marc Carlier,marc.carlier394,23,2003-06-14,Masculino,Plougonven,Brittany,França,PlayStation,Simulação,17,2024-06-09,420.3,128,4,134.6,2025-11-04
395,Danielle Thomas,danielle.thomas395,23,2003-02-01,Feminino,Trunding,QLD,Austrália,PlayStation,RPG,29,2022-12-20,706.7,205,0,0,2026-07-23
396,Diane Löchel,diane.lochel396,21,2005-09-01,Feminino,Balingen,BW,Alemanha,Xbox,FPS,2,2024-01-09,34.4,49,4,94.6,2026-07-23
397,Colleen Powell,colleen.powell397,18,2008-04-01,Feminino,Randolph,UT,Estados Unidos,PlayStation,Aventura,5,2024-07-12,119.7,51,1,14.9,2025-11-25
398,Leopoldo Vasari,leopoldo.vasari398,31,1995-07-02,Masculino,Valverde,Sicily,Itália,PC,Esportes,6,2023-08-26,144.2,103,6,264.4,2026-02-25
399,Susan Wilson,susan.wilson399,33,1993-01-24,Feminino,West Lafayette,OH,Estados Unidos,PlayStation,RPG,100,2015-07-01,3201.1,939,0,0,2026-06-19
400,Asdrubal Yuste,asdrubal.yuste400,29,1996-09-21,Masculino,Sanxenxo,Galicia,Espanha,PC,FPS,81,2011-12-30,2008.5,2212,7,274.3,2026-05-03
401,Micheal Martin,micheal.martin401,33,1993-03-22,Masculino,Golden Bay,WA,Austrália,PC,Aventura,11,2020-12-29,254.8,111,0,0,2026-07-23
402,Carolyn Wade,carolyn.wade402,49,1977-07-20,Feminino,Arlington,TN,Estados Unidos,PC,Corrida,31,2011-02-27,762.6,935,13,493.79,2026-01-18
403,Gian Scarponi,gian.scarponi403,26,2000-04-20,Masculino,Spinetoli,The Marches,Itália,PC,Survival,100,2023-01-17,2990.4,801,0,0,2026-08-14
404,Juan Guillén,juan.guillen404,41,1985-07-24,Masculino,Valdemoro,M,Espanha,PlayStation,RPG,39,2021-09-12,964.0,755,3,84.79,2026-05-31
405,Debbie Hernandez,debbie.hernandez405,52,1973-11-23,Feminino,Riverdale Park,CA,Estados Unidos,PC,Estratégia,3,2017-05-21,57.3,44,4,139.6,2025-11-07
406,Michael Kent,michael.kent406,19,2007-01-14,Masculino,Stonepark,PE,Canadá,Xbox,FPS,3,2025-07-03,55.2,38,1,39.9,2026-04-11
407,Alyssa Castillo,alyssa.castillo407,42,1984-02-24,Feminino,Gallipolis,OH,Estados Unidos,Mobile,MOBA,1,2026-08-07,1.3,1,0,0,2026-08-09
408,Sophia Orengo,sophia.orengo408,16,2010-07-15,Feminino,Crispi Cavour,34,Itália,Xbox,Ação,1,2025-11-22,10.5,14,0,0,2026-06-01
409,Andrés Gutiérrez,andres.gutierrez409,36,1990-04-03,Masculino,Berrobi,Basque Country,Espanha,PlayStation,Survival,41,2017-12-12,1019.0,372,3,149.7,2026-03-17
410,Isaac Porto,isaac.porto410,40,1986-02-25,Masculino,Salvaterra,PA,Brasil,PlayStation,Ação,2,2023-06-27,26.6,29,2,44.89,2025-11-04
411,Hermelinda Tamez,hermelinda.tamez411,26,2000-05-10,Feminino,Huehuetán,GRO,México,PlayStation,Aventura,100,2013-11-11,4894.8,1646,16,598.49,2025-10-19
412,Eugène Renaud,eugene.renaud412,37,1989-02-19,Masculino,Arradon,Brittany,França,Xbox,Esportes,17,2016-04-05,412.0,254,24,792.78,2026-06-16
413,Rosina Hoffmann,rosina.hoffmann413,32,1994-03-02,Feminino,Lindlar,North Rhine-Westphalia,Alemanha,PlayStation,Esportes,65,2010-06-19,1606.3,853,0,0,2025-09-08
414,Augusta Thanel,augusta.thanel414,46,1980-02-03,Feminino,Hinterschmiding,Bavaria,Alemanha,PC,Luta,33,2013-05-28,810.2,982,26,812.85,2026-06-18
415,Melina Sampaio,melina.sampaio415,25,2001-01-31,Feminino,Cidade Dutra,SP,Brasil,PlayStation,Simulação,45,2019-11-20,1105.6,575,19,738.19,2026-07-08
416,Gloria Stevenson,gloria.stevenson416,44,1981-11-22,Feminino,North Bay,ON,Canadá,PlayStation,Simulação,74,2015-08-20,1848.4,569,0,0,2026-02-11
417,João Vitor Nogueira,joao.vitor.nogueira417,43,1983-08-27,Masculino,Arapuá,MG,Brasil,PC,Luta,9,2012-03-04,204.8,366,0,0,2026-01-09
418,Jodi Lee,jodi.lee418,38,1988-02-02,Feminino,Kilmarnock,VA,Estados Unidos,PC,Simulação,100,2012-05-07,6908.7,1899,26,852.49,2025-11-19
419,Itzel Rascón,itzel.rascon419,16,2009-12-02,Feminino,Asunción Ixtaltepec,OAX,México,Xbox,Survival,3,2023-05-28,56.4,30,1,29.9,2026-07-05
420,Elise Hornich,elise.hornich420,48,1978-01-09,Feminino,Neuehrenfeld,North Rhine-Westphalia,Alemanha,PC,Estratégia,7,2025-02-12,150.0,106,10,359.09,2026-04-01
421,Anouk Le Roux,anouk.le.roux421,49,1976-11-10,Feminino,Aimargues,OCC,França,Xbox,Ação,19,2013-07-09,466.5,272,25,792.86,2025-12-10
422,Trinidad Gibert,trinidad.gibert422,20,2006-08-06,Feminino,Cabañas de Sayago,Castille and León,Espanha,PC,FPS,1,2024-11-05,3.9,2,1,29.9,2026-04-12
423,Leonardo Duarte,leonardo.duarte423,25,2001-06-01,Masculino,Pariconha,AL,Brasil,Mobile,MOBA,3,2025-01-23,59.8,98,0,0,2026-02-28
424,Julien Pierre,julien.pierre424,30,1996-07-27,Masculino,Challuy,Bourgogne,França,Xbox,Corrida,42,2018-10-08,1037.5,1655,26,792.67,2026-08-15
425,Christine Rolland,christine.rolland425,53,1972-09-28,Feminino,Saint-Simon,Rhône-Alpes,França,PC,FPS,42,2010-04-22,1032.3,1401,0,0,2025-10-19
426,Josep Guillen,josep.guillen426,37,1989-04-02,Masculino,Cadaqués,Catalonia,Espanha,PC,Estratégia,3,2017-02-07,73.5,25,0,0,2026-08-28
427,Cynthia Davis,cynthia.davis427,47,1979-03-11,Feminino,Canal Winchester,OH,Estados Unidos,PC,Corrida,13,2013-03-30,315.1,218,0,0,2025-10-22
428,Melanie Frey,melanie.frey428,35,1991-05-20,Feminino,Vine Hill,CA,Estados Unidos,Xbox,RPG,3,2018-08-19,59.1,16,0,0,2025-11-19
429,Robert Thompson,robert.thompson429,40,1986-06-06,Masculino,Bathford,ENG,Reino Unido,PC,Estratégia,2,2018-12-01,28.6,34,0,0,2025-12-05
430,Jessica Lee,jessica.lee430,45,1980-10-28,Feminino,Patterson Place,MD,Estados Unidos,PC,Survival,1,2022-02-08,11.4,4,1,39.9,2025-09-22
431,Óscar Alfaro,oscar.alfaro431,41,1985-08-06,Masculino,San Antonio Villalongín,Michoacán,México,PlayStation,RPG,7,2021-10-12,154.7,81,0,0,2026-04-13
432,Guillermo Velázquez,guillermo.velazquez432,44,1982-05-07,Masculino,San Matías Cuijingo,MEX,México,Xbox,Ação,4,2024-03-13,86.2,73,6,144.49,2025-11-25
433,Gavin Fraser,gavin.fraser433,28,1997-10-11,Masculino,Severn Beach,ENG,Reino Unido,PlayStation,Survival,10,2023-12-31,247.0,246,6,179.58,2026-05-03
434,Daniel Lopez,daniel.lopez434,29,1997-07-25,Masculino,Evergreen,WI,Estados Unidos,Mobile,MOBA,71,2016-12-13,1750.2,1197,0,0,2026-08-19
435,Fabiana Melo,fabiana.melo435,22,2003-12-25,Feminino,Vizela,13,Portugal,PC,Estratégia,5,2025-02-21,109.0,92,0,0,2025-12-13
436,Gioele Gotti,gioele.gotti436,34,1991-09-16,Masculino,Lisanza,Lombardy,Itália,Xbox,Aventura,81,2012-11-19,2005.4,828,24,907.69,2026-02-03
437,Piedad Vigil,piedad.vigil437,49,1976-09-03,Feminino,Frigiliana,Andalusia,Espanha,PC,RPG,22,2011-11-17,531.2,148,0,0,2026-06-11
438,Richard Guyot,richard.guyot438,39,1986-09-21,Masculino,Martignas-sur-Jalle,New Aquitaine,França,PC,Corrida,2,2020-03-14,41.6,51,4,134.6,2026-03-21
439,Francisco Meléndez,francisco.melendez439,35,1991-04-09,Masculino,La Libertad,CHP,México,PC,Aventura,42,2017-07-25,1040.7,1008,0,0,2026-03-05
440,Lydia Allen,lydia.allen440,20,2006-02-27,Feminino,Old Woking,ENG,Reino Unido,PC,Simulação,8,2024-05-15,199.7,52,4,129.6,2026-08-28
441,Sara Marques,sara.marques441,26,2000-01-25,Feminino,Passa Quatro,MG,Brasil,PC,MOBA,8,2021-01-21,178.6,132,0,0,2026-03-16
442,Narcisa Roig,narcisa.roig442,38,1988-02-12,Feminino,Puente de Domingo Flórez,Castille and León,Espanha,PC,Survival,1,2015-04-30,21.6,19,0,0,2026-03-13
443,Margot Grégoire,margot.gregoire443,23,2003-08-26,Feminino,Villepinte,IDF,França,PlayStation,Aventura,66,2018-10-27,1631.6,691,12,438.8,2026-05-28
444,Timothy Compton,timothy.compton444,35,1991-08-28,Masculino,Picture Butte,AB,Canadá,PC,Esportes,28,2011-09-21,687.1,1549,28,857.56,2025-09-19
445,Vicente Peña,vicente.pena445,26,1999-12-15,Masculino,El Arenal,DUR,México,PC,Estratégia,22,2024-05-19,547.3,185,0,0,2026-08-31
446,Steven Hurst,steven.hurst446,43,1983-05-21,Masculino,Richmond,ENG,Reino Unido,PC,Corrida,10,2023-10-17,240.1,158,0,0,2026-06-07
447,Juan Ocasio,juan.ocasio447,48,1978-02-08,Masculino,Baborigame,CHH,México,PlayStation,Ação,9,2018-11-25,221.6,123,0,0,2025-09-25
448,Kathleen Perez,kathleen.perez448,39,1986-11-04,Feminino,Euclid,OH,Estados Unidos,PC,Corrida,8,2022-10-26,183.3,249,14,388.78,2026-02-13
449,Catherine Muller,catherine.muller449,52,1974-08-23,Feminino,Fontainebleau,IDF,França,Xbox,FPS,1,2025-12-13,24.7,39,1,19.9,2026-04-04
450,Araceli Cuéllar,araceli.cuellar450,23,2002-09-05,Feminino,Villamanrique de Tajo,M,Espanha,PlayStation,Luta,3,2023-05-01,66.8,183,0,0,2026-02-13
451,Peter Ballard,peter.ballard451,16,2010-05-30,Masculino,Gravesend,NY,Estados Unidos,PlayStation,Luta,1,2026-01-01,15.1,20,0,0,2026-02-07
452,Miriam Marti,miriam.marti452,53,1972-12-14,Feminino,San Vicente de la Sonsierra,RI,Espanha,PlayStation,Esportes,43,2021-06-17,1058.7,591,0,0,2026-04-14
453,Camilla Mengolo,camilla.mengolo453,31,1994-11-24,Feminino,Cercola,72,Itália,PC,Survival,99,2016-02-25,2472.0,960,30,997.18,2025-10-31
454,Stefano Cerquiglini,stefano.cerquiglini454,20,2006-03-08,Masculino,Sanarica,Apulia,Itália,PC,RPG,7,2026-05-12,157.4,48,2,94.8,2026-06-09
455,Rebecca Hill,rebecca.hill455,41,1985-01-23,Feminino,Crosslake,MN,Estados Unidos,Xbox,Aventura,3,2020-11-13,55.1,27,2,49.8,2026-06-01
456,Pedro Sosa,pedro.sosa456,21,2004-10-18,Masculino,San Luis,D,Argentina,PlayStation,Aventura,35,2020-04-09,859.7,430,0,0,2025-10-09
457,Robert Reed,robert.reed457,52,1974-01-17,Masculino,Forest Heights,ON,Canadá,PlayStation,Luta,8,2016-06-15,194.0,150,3,139.7,2025-12-21
458,Linda Hall,linda.hall458,53,1972-12-31,Feminino,Oakham,MA,Estados Unidos,PlayStation,FPS,5,2022-01-22,105.4,184,16,503.58,2026-01-28
459,Andrew Bender,andrew.bender459,42,1983-12-06,Masculino,Picton,ON,Canadá,PlayStation,Ação,93,2012-07-20,2309.9,1462,17,598.39,2026-07-03
460,Peter Sullivan,peter.sullivan460,31,1994-11-01,Masculino,Suffield Depot,CT,Estados Unidos,PC,Estratégia,4,2010-03-11,87.5,90,9,404.28,2026-04-15
461,Traugott Röhrdanz,traugott.rohrdanz461,19,2006-12-06,Masculino,Alsheim,RP,Alemanha,PlayStation,Simulação,39,2020-01-26,955.9,623,19,423.46,2025-10-27
462,Susan Hardy,susan.hardy462,22,2004-05-25,Feminino,Saint-Fons,Rhône-Alpes,França,Xbox,Luta,59,2017-10-05,1472.9,1173,10,309.18,2026-03-27
463,Ilaria Scalfaro,ilaria.scalfaro463,21,2004-09-15,Feminino,Varago,34,Itália,PlayStation,Simulação,31,2019-11-06,765.0,631,14,548.69,2025-11-27
464,Peter Flores,peter.flores464,42,1984-08-29,Masculino,Newtown,CT,Estados Unidos,Xbox,Aventura,19,2021-11-14,466.4,238,0,0,2025-09-19
465,Jacob Dawson,jacob.dawson465,38,1988-08-22,Masculino,Ashburton,ENG,Reino Unido,PlayStation,Luta,7,2011-03-29,159.9,133,0,0,2025-09-21
466,Laura Thomas,laura.thomas466,22,2004-01-05,Feminino,Campbell,MO,Estados Unidos,Xbox,Corrida,79,2017-03-07,1957.0,1129,0,0,2025-12-20
467,Amador Cervántez,amador.cervantez467,30,1995-11-08,Masculino,Tepetitán,TAB,México,PlayStation,Ação,8,2014-02-21,188.7,99,0,0,2026-05-09
468,Wendy Becker,wendy.becker468,49,1977-06-12,Feminino,Pecan Plantation,TX,Estados Unidos,PC,Estratégia,16,2020-06-05,399.2,233,0,0,2025-12-05
469,Santiago Páez,santiago.paez469,17,2009-06-29,Masculino,Vallejo (Porvenir Vallejo),SIN,México,PlayStation,Corrida,2,2025-04-13,44.3,45,4,84.69,2025-12-16
470,Timothy Hays,timothy.hays470,51,1975-02-05,Masculino,Wandoan,QLD,Austrália,PlayStation,Esportes,30,2012-12-17,728.1,457,0,0,2026-03-30
471,Astrid Allain,astrid.allain471,41,1984-11-25,Feminino,Malay-le-Grand,Bourgogne,França,Mobile,MOBA,75,2012-10-29,1868.2,1373,8,284.29,2026-05-08
472,Alejandra Davis,alejandra.davis472,47,1979-05-12,Feminino,Highland,NY,Estados Unidos,PC,Corrida,9,2012-05-12,215.1,162,11,408.9,2026-02-11
473,Elvia Marroquín,elvia.marroquin473,52,1974-01-25,Feminino,San Vicente el Alto,QUE,México,PC,Luta,46,2010-09-10,1136.1,3217,9,194.37,2026-01-13
